,Unnamed: 0,pubchem id,common name,flavor profile
1063,1063.0,84825,rosefuran,"{'caramel', 'minty', 'green', 'mint'}"
1064,1064.0,85053,2-Ethylthiazole,"{'nutty', 'green'}"
1065,1065.0,85519,3-(Methylthio)propyl acetate,"{'fatty', 'ester'}"
1066,1066.0,85522,Methyl (methylthio)acetate,"{'cooked', 'roasted nut', 'tropical', 'cooked potato', 'nut', 'fruity', 'potato', 'roasted'}"
1067,1067.0,85704,Naringen,{'bland'}
1068,1068.0,85730,14400-67-0,"{'caramel', 'ester', 'fruity'}"
1069,1069.0,86597,alpha-Bisabolene,"{'balsamic', 'spicy'}"
1070,1070.0,86608,alpha-Bergamotene,{''}
1071,1071.0,86609,.alpha.-Cubebene,"{'waxy', 'herbal', 'herb', 'wax'}"
1072,1072.0,86752,4-Menthen-8-ol,"{'metal', 'ginger'}"
1073,1073.0,86753,p-Menth-1-en-9-ol,"{'fruit', 'herbal', 'herb', 'fruity'}"
1074,1074.0,86818,2-methyl-3-[4-(propan-2-yl)cyclohex-1-en-1-yl]propanal,"{'herbal', 'spicy'}"
1075,1075.0,87436,4-Pentenyl isothiocyanate,"{'horseradish', 'mustard'}"
1076,1076.0,87466,2-Propylpyrazine,"{'nutty', 'vegetable', 'green'}"
1077,1077.0,87793,2-Hexylthiophene,"{'gassy', 'green', 'floral', 'fruity', 'meaty'}"
1078,1078.0,88290,19872-52-7,"{'cat-urine', 'box tree', 'blackcurrant', 'meaty', 'sulfurous'}"
1079,1079.0,88454,Hexyl propionate,"{'melon', 'rotting', 'green', 'fruit', 'fruity', 'pear', 'musty'}"
1080,1080.0,88460,Galegine sulfate,{'bitter'}
1081,1081.0,89306,2-Bornyl propionate,"{'turpentine', 'lavender', 'pungent', 'fruit', 'pine', 'woody', 'camphor'}"
1082,1082.0,89316,"Cyclohexene, 4-ethenyl-4-methyl-3-(1-methylethenyl)-1-(1-methylethyl)-, (3R-trans)-","{'woody', 'wood'}"
1083,1083.0,89421,dl-Codamine,{'bitter'}
1084,1084.0,89594,nicotine,{'bitter'}
1085,1085.0,89755,(+)-Dihydrocarveol,{''}
1086,1086.0,90246,S-Methyl 3-methylbutanethioate,"{'sulfury', 'sharp', 'mushroom', 'fermented', 'acrid', 'ripe', 'cheese', 'tomato'}"
1087,1087.0,90716,6-Methylheptanoic acid,{''}
1088,1088.0,91354,Aromadendrene,"{'woody', 'wood'}"
1089,1089.0,91457,beta-Eudesmol,"{'wood', 'green'}"
1090,1090.0,91496,"Limonene 1,2-epoxide",{'fruit'}
1091,1091.0,92116,"(4R,4aR)-1,1,4,7-tetramethyl-1a,2,3,4,4a,5,6,7b-octahydrocyclopropa[e]azulene","{'balsam', 'wood', 'balsamic'}"
1092,1092.0,92138,Elemol,"{'wood', 'sweet', 'woody', 'green'}"
1093,1093.0,92139,Curcumene,{'herb'}
1094,1094.0,92221,(+)-Camphene,"{'fresh', 'fir', 'herbal', 'woody', 'camphor'}"
1095,1095.0,92231,Spathulenol,{''}
1096,1096.0,92313,(-)-gamma-cadinene,{''}
1097,1097.0,92649,57074-34-7,{''}
1098,1098.0,92762,alpha-Eudesmol,{''}
1099,1099.0,92780,Crypton,"{'spice', 'cumin', 'herbal', 'caraway', 'woody'}"
1100,1100.0,92794,Prunin,{'bitter'}
1101,1101.0,93046,"2,10-Epoxypinane",{''}
1102,1102.0,93081,beta-Cubebene,"{'fruit', 'citrus', 'fruity'}"
1103,1103.0,93236,"2,3,5-Trithiahexane","{'onion', 'strong', 'sulfurous'}"
1104,1104.0,94060,58461-27-1,"{'herbal', 'herb'}"
1105,1105.0,94164,Santalene,{'woody'}
1106,1106.0,94174,"(1aR,4S,4aS,7R,7aS)-1,1,4,7-tetramethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol","{'sweet', 'minty', 'tropical', 'green', 'fruity', 'herbal'}"
1107,1107.0,94217,"p-Menth-8-ene-1,2-diol","{'cool', 'minty'}"
1108,1108.0,94254,3242-08-8,{''}
1109,1109.0,94314,sec-Butyl Disulfide,{''}
1110,1110.0,94378,Paradol,"{'herbal', 'spicy'}"
1111,1111.0,94579,Isopulegol acetate,"{'sweet', 'tropical', 'mint', 'leaf', 'peppermint', 'woody'}"
1112,1112.0,95337,2-Hexyl-1-decanol,{''}
1113,1113.0,95495,"6,10-Dimethyl-2-undecanone",{''}
1114,1114.0,96923,1-Hexadecanesulfonyl chloride,{''}
1115,1115.0,97730,2-Nonenoic acid,{'fatty'}
1116,1116.0,98043,Nerolidyl acetate,{''}
1117,1117.0,98251,"2,4-Dimethylcyclohexanol",{''}
1118,1118.0,98280,2-amino-3-(prop-2-en-1-ylsulfanyl)propanoic acid,"{'roasted', 'cooked'}"
1119,1119.0,98497,Campholenic aldehyde,"{'green', 'leafy', 'amber', 'herbal', 'woody'}"
1120,1120.0,98781,Allyl propyl sulfide,"{'onion', 'green', 'garlic'}"
1121,1121.0,99967,Grosheimin,{'bitter'}
1122,1122.0,100031,4-Isopropenyl-1-methyl-7-oxabicyclo[4.1.0]heptan-2-one,"{'spearmint', 'minty'}"
1123,1123.0,101010,"2-Methyl-4-propyl-1,3-oxathiane","{'tropical', 'green', 'galbanum', 'pineapple', 'tropica'}"
1124,1124.0,101115,"2,6,6-trimethyl-2-hydroxycyclohexanone","{'sweet', 'herbal', 'tobacco'}"
1125,1125.0,101716,Globulol,"{'floral', 'rose'}"
1126,1126.0,101750,p-Camphorene,"{'solvent', 'diterpene', 'low'}"
1127,1127.0,102024,cis-Carvyl acetate,{''}
1128,1128.0,102550,Lavender lactone,"{'minty', 'fruity'}"
1129,1129.0,102611,6-methyl-2-(oxiran-2-yl)hept-5-en-2-ol,"{'green', 'floral', 'earthy', 'herbal', 'flower', 'wood'}"
1130,1130.0,102667,Pinocarveol,"{'balsam', 'herbal', 'pine', 'woody', 'camphor'}"
1131,1131.0,102861,24851-98-7,"{'natural', 'tropical', 'green', 'floral', 'lactonic', 'oily', 'jasmin'}"
1132,1132.0,104620,"4,5-Dimethyl-2-propyloxazole","{'burnt', 'roasted'}"
1133,1133.0,104722,"1-(3,6-dimethylpyrazin-2-yl)ethanone","{'hazelnut', 'popcorn', 'roasted'}"
1134,1134.0,106441,2-isopropyl-6-methoxypyrazine,{''}
1135,1135.0,107152,"Azulene, 1,2,3,4,5,6,7,8-octahydro-1,4-dimethyl-7-(1-methylethenyl)-, (1S,4S,7R)-","{'sweet', 'peppery', 'balsam', 'balsamic', 'woody', 'wood'}"
1136,1136.0,107153,3695-24-7,{''}
1137,1137.0,107166,3738-00-9,"{'sweet', 'labdanum', 'old paper', 'dry', 'ambergris'}"
1138,1138.0,107217,Fenchyl acetate,"{'sweet', 'fresh', 'fir', 'herbal', 'pine', 'citrus'}"
1139,1139.0,107561,(-)-piperitone,"{'peppermint', 'minty', 'pungent'}"
1140,1140.0,107689,L-Lactic acid,"{'acidic', 'odorless'}"
1141,1141.0,107905,(-)-Epicatechin gallate,{'bitter'}
1142,1142.0,107971,Daidzin,{'bitter'}
1143,1143.0,110664,Cycloionone,{''}
1144,1144.0,110968,2-Ethyl-1-hexanethiol,{''}
1145,1145.0,111037,Alpha-Terpinyl Acetate,"{'sweet', 'lavender', 'pine', 'bergamot', 'herbal', 'wax', 'citrus', 'lime'}"
1146,1146.0,111274,UNII-R1AUQ945JN,"{'minty', 'mint', 'fresh'}"
1147,1147.0,115221,Ginkgolide A,{'bitter'}
1148,1148.0,117754,1-Tridecyne,{''}
1149,1149.0,119900,valofin,"{'sweet', 'cooling', 'bitter', 'fruity', 'woody'}"
1150,1150.0,121677,"1,1,6-Trimethyl-1,2-dihydronaphthalene",{'licorice'}
1151,1151.0,121694,"2,5-Dimethyl-4-ethyloxazole","{'burnt', 'roasted'}"
1152,1152.0,121719,Pinocarvone,{'minty'}
1153,1153.0,122485,"(1r,4r)-4-isopropyl-1-methylcyclohex-2-en-1-ol",{'herb'}
1154,1154.0,123136,Allyl radical,{''}
1155,1155.0,123388,Ethyl methyl disulfide,"{'truffle', 'sulfurous'}"
1156,1156.0,125468,Tiglic Acid,"{'sweet', 'caramel', 'spicy', 'woody', 'dry'}"
1157,1157.0,137065,"1,3-Diphenyl-1-butanone",{''}
1158,1158.0,137640,2564-86-5,{''}
1159,1159.0,138818,Methanedithiol,{'pungent'}
1160,1160.0,138824,"3,7,11-Trimethyl-1-dodecanol",{''}
1161,1161.0,141850,1-Phenylethanethiol,"{'floral', 'tropical', 'meaty', 'sulfurous'}"
1162,1162.0,142266,Benzyl 3-oxobutanoate,"{'sweet', 'floral', 'fruity', 'benzyl acetate', 'benzyl propionate'}"
1163,1163.0,145386,Phytol,{''}
1164,1164.0,145659,Sinensetin,{'bitter'}
1165,1165.0,146586,Prenylthiol,"{'onion', 'amine', 'smoke', 'leek', 'sulfurous'}"
1166,1166.0,151199,2-(4-Methoxyphenoxy)propanoic acid,{'bland'}
1167,1167.0,155007,Lilac aldehyde,"{'floral', 'lilac'}"
1168,1168.0,155626,"P-Mentha-2,8-dien-1-ol",{''}
1169,1169.0,159055,D-Camphor,"{'minty', 'medicinal', 'bitter', 'herbal', 'phenolic', 'woody', 'camphor'}"
1170,1170.0,160799,Cedrelanol,"{'balsam', 'odorless', 'earthy'}"
1171,1171.0,161120,Ginkgolide C,{'bitter'}
1172,1172.0,162293,"2,4-Dimethyl-5-ethylthiazole","{'nutty', 'earthy', 'earth', 'meaty', 'roasted'}"
1173,1173.0,162392,9-Decenal,"{'dewy', 'floral', 'rose', 'aldehydic', 'waxy'}"
1174,1174.0,162458,Methyl N-formylanthranilate,"{'grape', 'fruity'}"
1175,1175.0,162464,Cirsilineol,{''}
1176,1176.0,165224,1-Isothiocyanato-6-(methylthio)hexane,{'radish'}
1177,1177.0,169110,2-Acetyl-2-thiazoline,"{'nutty', 'bread', 'chip', 'taco', 'popcorn', 'toasted', 'potato', 'corn', 'roast'}"
1178,1178.0,170833,Isopulegol,"{'minty', 'woody', 'cooling', 'medicinal'}"
1179,1179.0,173843,Sedanenolide,{'herbal'}
1180,1180.0,176983,"p-Mentha-1,3,8-triene","{'herbal', 'woody', 'turpentine', 'camphor'}"
1181,1181.0,181128,Saupirin,{'bitter'}
1182,1182.0,184852,6-isothiocyanatohex-1-ene,{''}
1183,1183.0,185635,28374-89-2,{'bitter'}
1184,1184.0,206037,Berteroin,"{'radish', 'cabbage'}"
1185,1185.0,219794,5-Hydroxyoctan-4-one,"{'pungent', 'sweet', 'buttery', 'nut'}"
1186,1186.0,220674,L-Menthyl acetate,"{'melon', 'minty', 'mint', 'tea', 'fruity', 'orange', 'herbal', 'rose', 'raspberry', 'mango', 'camphoraceous'}"
1187,1187.0,221691,Hexyl phenylacetate,"{'sweet', 'green', 'fruity', 'wine', 'rose', 'waxy', 'foliage'}"
1188,1188.0,222284,Beta-Sitosterol,{''}
1189,1189.0,222285,Erythritol,"{'odorless', 'sweet-like'}"
1190,1190.0,222656,L-Malic acid,{'odorless'}
1191,1191.0,226486,"4-Allyl-2,6-dimethoxyphenol","{'sweet', 'bacon', 'burnt', 'smoky', 'flower', 'ham', 'meaty', 'roasted'}"
1192,1192.0,227829,Guaiol,"{'mild', 'guaiacwood', 'tea', 'balsamic', 'rose', 'wood'}"
1193,1193.0,228548,"4,4-Dimethoxy-2-butanone","{'nutty', 'alcoholic', 'bitter', 'ethereal', 'musty'}"
1194,1194.0,228583,2-Furylacetone,"{'radish', 'spicy'}"
1195,1195.0,228769,Octyl isovalerate,"{'mild', 'honey', 'floral', 'warm', 'rose'}"
1196,1196.0,229377,Propyl heptanoate,"{'sweet', 'grape', 'green', 'apple', 'strawberry', 'fruity', 'pineapple', 'wine', 'ripe', 'pear'}"
1197,1197.0,229387,Decyl butyrate,"{'waxy', 'sweet', 'fruity', 'slightly rose'}"
1198,1198.0,229888,2-Phenylethyl octanoate,"{'sweet', 'green', 'cocoa', 'fruity', 'waxy'}"
1199,1199.0,231325,1-(furan-2-yl)pentan-1-one,"{'caramel', 'sweet'}"
1200,1200.0,235284,MLS002607979,{'bitter'}
1201,1201.0,235414,Oxacyclohexadecan-2-one,"{'natural', 'powdery', 'animal', 'fruity', 'musky', 'musk'}"
1202,1202.0,237332,5-Hydroxymethylfurfural,"{'musty', 'cardboard', 'caramel', 'waxy', 'fatty'}"
1203,1203.0,238782,"5,7-Dihydroxyflavanone",{'bitter'}
1204,1204.0,240925,"2,6-Dimethoxy-4-methylphenol","{'medicinal', 'spice', 'root', 'caramel', 'phenolic', 'smoke', 'woody', 'eugenol'}"
1205,1205.0,243783,Cyclohexyl butyrate,"{'pineapple', 'fruity', 'apple'}"
1206,1206.0,246728,3-Octanone,"{'resin', 'sweet', 'fresh', 'mushroom', 'lavender', 'butter', 'herbal', 'herb'}"
1207,1207.0,247573,Isobornyl acetate,"{'sweet', 'balsam', 'herbal', 'woody', 'camphor'}"
1208,1208.0,249494,"3,7-Dimethyloctane-1,7-diol","{'mild', 'lily', 'green', 'floral', 'clean', 'peony'}"
1209,1209.0,250096,Benzyl tiglate,"{'mushroom', 'earthy', 'balsamic', 'rose'}"
1210,1210.0,261491,alpha-Thujone,"{'bitter', 'cedarleaf'}"
1211,1211.0,263034,Difurfuryl ether,"{'nutty', 'coffee'}"
1212,1212.0,263620,ethyl 3-acetoxy-2-methylbutanoate,{'fruity'}
1213,1213.0,275196,noscapine,{'bitter'}
1214,1214.0,287687,"Carotol, (+)-","{'mild', 'pleasant'}"
1215,1215.0,288227,Valencen,"{'sweet', 'green', 'fresh', 'asprin', 'woody', 'orange', 'oily', 'citrus', 'oil', 'dry', 'grapefruit'}"
1216,1216.0,289151,Longifolene,"{'sweet', 'fir needle', 'rose', 'woody', 'medical'}"
1217,1217.0,324224,.beta.-Bourbonene,"{'herbal', 'woody', 'herb'}"
1218,1218.0,326240,Nomilin,{'bitter'}
1219,1219.0,329983,Menthofuran,"{'nutty', 'pungent', 'coffee', 'earthy', 'musty'}"
1220,1220.0,330573,(-)-cis-Carveol,"{'spearmint', 'caraway'}"
1221,1221.0,354616,Gentianine,{'bitter'}
1222,1222.0,371257,Oxycanthine,{'bitter'}
1223,1223.0,381152,Piperitenone,"{'minty', 'phenolic', 'sharp'}"
1224,1224.0,387977,Curcumenol,"{'fatty', 'fresh'}"
1225,1225.0,403919,CHEBI:49249,{'balsamic'}
1226,1226.0,429065,Ethyl Crotonate,{''}
1227,1227.0,439246,naringenin,{'bitter'}
1228,1228.0,439250,(-)-Limonene,"{'pine', 'herbal', 'terpene', 'peppery', 'camphoraceous'}"
1229,1229.0,439263,(+)-Neomenthol,"{'mentholic', 'sweet', 'minty', 'camphoraceous'}"
1230,1230.0,439341,alpha-Maltose,"{'sweet', 'odorless'}"
1231,1231.0,439533,Taxifolin,{'bitter'}
1232,1232.0,439570,(-)-Carvone,"{'sweet', 'minty', 'mint', 'spearmint', 'herbal'}"
1233,1233.0,440917,D-Limonene,"{'sweet', 'lemon', 'mint', 'fresh', 'orange', 'citrus'}"
1234,1234.0,440936,arbutin,{'bitter'}
1235,1235.0,440967,(-)-beta-Pinene,"{'green', 'fresh', 'resinous', 'pine', 'hay', 'woody', 'dry'}"
1236,1236.0,440968,(-)-alpha-Pinene,"{'fresh', 'sharp', 'warm', 'resinous', 'pine'}"
1237,1237.0,441005,(+)-delta-Cadinene,"{'medicine', 'herbal', 'thyme', 'woody', 'wood', 'dry'}"
1238,1238.0,441484,alpha-L-Sorbopyranose,"{'sweet', 'bitter'}"
1239,1239.0,442009,carnosol,{'bitter'}
1240,1240.0,442343,Levomenol,"{'nutty', 'coconut', 'herb', 'fruity'}"
1241,1241.0,442353,beta-Chamigrene,{''}
1242,1242.0,442355,AC1L9CNW,"{'spice', 'woody', 'wood'}"
1243,1243.0,442384,5986-55-0,"{'patchouli', 'powdery', 'earthy', 'camphor'}"
1244,1244.0,442393,Beta-Selinene,{''}
1245,1245.0,442428,naringin,{'bitter'}
1246,1246.0,442462,Carvone oxide,"{'sweet', 'mint', 'spearmint', 'spicy', 'caraway'}"
1247,1247.0,442482,(R)-(-)-alpha-Phellandrene,"{'medicinal', 'terpene'}"
1248,1248.0,442495,(+)-Pulegone,{''}
1249,1249.0,442501,(+)-alpha-Terpineol,"{'anise', 'mint', 'floral', 'lilac', 'pine', 'woody', 'terpene', 'citrus', 'oil'}"
1250,1250.0,443156,(+)-3-Carene,"{'sweet', 'lemon'}"
1251,1251.0,443158,(-)-Linalool,"{'natural', 'deep', 'lavender', 'fresh', 'floral', 'woody'}"
1252,1252.0,443160,(+)-alpha-phellandrene,{'dill'}
1253,1253.0,443162,(-)-alpha-Terpineol,"{'floral', 'lilac'}"
1254,1254.0,443167,(+)-isodihydrocarvone,"{'warm', 'herbal', 'herb'}"
1255,1255.0,444212,trans-Aconitic acid,"{'vegetable', 'nut', 'toasted', 'musty', 'dry'}"
1256,1256.0,444539,Cinnamic Acid,"{'sweet', 'balsam', 'honey', 'storax'}"
1257,1257.0,444972,fumaric acid,"{'sour', 'odorless'}"
1258,1258.0,445070,farnesol,"{'mild', 'anise', 'sweet', 'lily', 'fresh', 'floral', 'angelica', 'muguet', 'orange', 'balsam', 'linden', 'clove', 'pear', 'waxy', 'grapefruit'}"
1259,1259.0,445154,resveratrol,{'bitter'}
1260,1260.0,445638,palmitoleic acid,{''}
1261,1261.0,445639,oleic acid,"{'lard', 'fried', 'fat', 'waxy', 'fatty', 'faint'}"
1262,1262.0,446925,Lycopene,"{'balsam', 'oriental'}"
1263,1263.0,447466,Crotonaldehyde,{''}
1264,1264.0,448996,2-Nonen-4-one,{'fruity'}
1265,1265.0,449290,(+)-trans-Limonene oxide,{'green'}
1266,1266.0,513197,Isoxanthohumol,{'bitter'}
1267,1267.0,517827,103-95-7,"{'green', 'fresh', 'floral', 'rhubarb', 'musty', 'cyclamen'}"
1268,1268.0,518472,Bornyl formate,"{'green', 'earthy', 'balsam', 'herbal', 'medical', 'pine', 'earth', 'musty', 'woody', 'camphor'}"
1269,1269.0,518810,3-Mercaptohexyl acetate,"{'tropical', 'passion fruit', 'floral', 'box tree', 'fruity', 'pear'}"
1270,1270.0,518856,"2,5-Diethyl-4-methylthiazole","{'nutty', 'green'}"
1271,1271.0,518937,Furfuryl methyl sulfide,"{'sulfury', 'garlic', 'onion', 'pungent', 'vegetable', 'horseradish'}"
1272,1272.0,519158,3-Decanol,"{'musty', 'mushroom', 'floral', 'orange', 'fatty'}"
1273,1273.0,519323,"p-Mentha-1,5-dien-8-ol",{''}
1274,1274.0,519361,"(5xi,7xi,10xi)-eudesma-4(14),11-diene","{'herbal', 'herb'}"
1275,1275.0,519382,Dihydro-beta-ionone,"{'orris', 'earthy', 'mahogany', 'amber', 'woody', 'dry'}"
1276,1276.0,519539,2-sec-Butylthiazole,"{'pepper', 'herbal', 'green', 'raw'}"
1277,1277.0,519662,l-.alpha.-Cadinol,"{'wood', 'herb'}"
1278,1278.0,519732,5-Ethyl-2-methylthiazole,{''}
1279,1279.0,519764,.beta.-Sesquiphellandrene,"{'herbal', 'woody', 'wood', 'fruity'}"
1280,1280.0,519786,Isopentyl isobutyrate,"{'apricot', 'green', 'fruity', 'pineapple', 'banana', 'waxy'}"
1281,1281.0,519823,3-Methyl-2-butanethiol,"{'repulsive', 'meaty', 'beefy'}"
1282,1282.0,519845,Methyl 3-hydroxyhexanoate,"{'sweet', 'fruity', 'pineapple', 'juicy', 'oily', 'ripe', 'woody'}"
1283,1283.0,519857,Cubenol,"{'spice', 'green', 'tea', 'green tea', 'spicy', 'herbal', 'herb'}"
1284,1284.0,519890,Methyl 2-methylpentanoate,"{'berry', 'tropical', 'apple', 'hazelnut', 'fruity'}"
1285,1285.0,520098,24168-70-5,"{'green', 'pea', 'galbanum', 'pepper', 'earth', 'musty', 'bell', 'carrot'}"
1286,1286.0,520108,2-Acetylthiazole,"{'nutty', 'hazelnut', 'nut', 'popcorn', 'sulfur', 'chocolate', 'roasted peanuts', 'roast'}"
1287,1287.0,520144,1-Mercapto-2-propanone,{''}
1288,1288.0,520148,Phenethyl 2-methylbutyrate,"{'sweet', 'tropical', 'green', 'floral', 'rose', 'waxy'}"
1289,1289.0,520191,"3-Acetyl-2,5-dimethylthiophene","{'burnt', 'meaty', 'roasted'}"
1290,1290.0,520296,delta-Tetradecalactone,"{'sweet', 'creamy', 'milky', 'dairy', 'waxy', 'fatty', 'oil'}"
1291,1291.0,520326,3-Methylbutyl 2-methylbutanoate,"{'sweet', 'apple', 'blueberry', 'fruity', 'cherry', 'citrus'}"
1292,1292.0,520440,1-p-Menthen-9-al,{''}
1293,1293.0,520455,Octyl 2-methylbutyrate,"{'waxy', 'musty', 'green', 'fruity'}"
1294,1294.0,520682,3-Mercapto-3-methyl-1-butanol,"{'sweet', 'meat broth', 'vegetable', 'spicy', 'roasted'}"
1295,1295.0,520895,"3,5-Diethyl-1,2,4-trithiolane",{'sulfurous'}
1296,1296.0,521185,"4,8-Methanoazulen-9-ol, decahydro-2,2,4,8-tetramethyl-, stereoisomer","{'woody', 'spicy', 'earthy', 'earth'}"
1297,1297.0,521238,3-Octyl acetate,{''}
1298,1298.0,521246,3-oxobutan-2-yl acetate,"{'pungent', 'sweet', 'buttery', 'creamy'}"
1299,1299.0,521253,(-)-Zingiberene,"{'spice', 'fresh', 'sharp'}"
1300,1300.0,521300,1-Hydroxybutan-2-one,"{'sweet', 'butterscotch', 'coffee', 'malt', 'grain', 'musty'}"
1301,1301.0,521332,STK020088,"{'sweet', 'weedy', 'amber', 'balsam', 'woody', 'clary'}"
1302,1302.0,521334,gamma-Selinene,"{'woody', 'wood'}"
1303,1303.0,521380,"Naphthalene, 1,2,4a,5,8,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-","{'woody', 'green'}"
1304,1304.0,521869,S-Methyl propanethioate,"{'milky', 'dairy', 'sulfurous', 'alliaceous'}"
1305,1305.0,521873,"2-Furanmethanethiol, 5-methyl-","{'coffee', 'sulfur', 'sulfurous', 'roasted', 'roast'}"
1306,1306.0,521902,"Disulfide, 1-methylpropyl propyl",{''}
1307,1307.0,522071,2-heptanethiol,"{'skunky', 'pungent', 'onion', 'vegetable', 'sweaty', 'sulfurous'}"
1308,1308.0,522111,Butyl ethyl disulfide,"{'onion', 'sulfurous', 'cooked', 'garlic'}"
1309,1309.0,522214,Isopropyl 2-methylbutyrate,"{'sweet', 'tropical', 'green', 'fruity', 'pineapple', 'oily', 'ethereal'}"
1310,1310.0,522266,Spathulenol,"{'fruit', 'earthy', 'fruity', 'herbal', 'herb'}"
1311,1311.0,522458,Butyl propyl disulfide,{'sulfurous'}
1312,1312.0,522459,Methyl pentyl disulfide,"{'onion', 'sulfurous'}"
1313,1313.0,522514,Linaloyl oxide,{''}
1314,1314.0,522676,Isoamyl nonanoate,"{'floral', 'oily', 'apricot', 'fruity'}"
1315,1315.0,523035,"2,3-Dehydro-1,8-cineole","{'lemon', 'mint'}"
1316,1316.0,524200,Silveterpinolene,{''}
1317,1317.0,524975,"2,6-Dimethoxy-4-propylphenol",{'phenolic'}
1318,1318.0,525358,ethyl methyl trisulfide,"{'onion', 'green', 'garlic'}"
1319,1319.0,526152,Methyl 5-acetoxyhexanoate,{'fruity'}
1320,1320.0,526195,4-Methoxy-2-methyl-2-butanethiol,"{'black currant', 'minty', 'catty', 'tropical', 'cat', 'blackcurrant', 'sulfurous'}"
1321,1321.0,526487,3-Mercapto-3-methylbutyl formate,"{'fruity', 'sweaty', 'cat', 'herbal', 'roasted', 'roast'}"
1322,1322.0,526624,Bis(2-methyl-3-furyl)disulfide,"{'scallion', 'sulfury', 'onion', 'meaty', 'roasted', 'roasted meat'}"
1323,1323.0,526762,"1,3-p-Menthadien-7-al","{'fatty', 'spice', 'spicy', 'fat'}"
1324,1324.0,526853,"1-(3,4-dihydro-2H-1,4-thiazin-5-yl)ethanone","{'nutty', 'roasted', 'cooked'}"
1325,1325.0,527144,P-Menth-1-en-9-yl acetate,"{'fruit', 'fruity', 'warm', 'herbal', 'spicy', 'herb'}"
1326,1326.0,527435,3-Mercapto-2-methylpentanal,"{'onion', 'sulfurous'}"
1327,1327.0,527498,"1(2H)-Naphthalenone, octahydro-7.alpha.-isopropyl-4a.beta.,8a.beta.-dimethyl-, (+)-",{''}
1328,1328.0,528698,42348-12-9,"{'sweet', 'maple'}"
1329,1329.0,528708,.alpha.-Calacorene,"{'woody', 'wood'}"
1330,1330.0,528763,1203-08-3,{''}
1331,1331.0,529056,101517-87-7,"{'cocoa', 'peanut', 'roasted'}"
1332,1332.0,529251,2-propionyl-1-pyrroline,"{'fishy', 'roasted', 'roast'}"
1333,1333.0,529253,Acetoyl butyrate,"{'berry', 'dried berry', 'creamy', 'acetic', 'butter', 'fruity', 'cheese'}"
1334,1334.0,529388,UNII-H5E892YJGG,{''}
1335,1335.0,529481,"3-methylnonane-2,4-dione","{'burnt', 'fruit', 'caramel', 'fruity', 'straw'}"
1336,1336.0,529496,2-Heptyl butanoate,"{'vegetable', 'green', 'fruity'}"
1337,1337.0,534429,2-Pentadecyn-1-ol,{''}
1338,1338.0,537754,3-Mercaptohexyl butyrate,"{'tropical', 'passion fruit', 'fruity', 'overripe fruit', 'sulfurous'}"
1339,1339.0,543579,Pentadecyl acrylate,{''}
1340,1340.0,543912,14-Bromopentadecanoic acid,{''}
1341,1341.0,544628,"5,6-dimethyloxan-2-one","{'minty', 'fruity'}"
1342,1342.0,551084,4883-60-7,"{'nutty', 'tobacco', 'powdery', 'phenolic', 'spicy', 'clean', 'woody', 'dry'}"
1343,1343.0,556998,"p-Menthane-3,8-diol","{'minty', 'herbal', 'eucalyptus'}"
1344,1344.0,557934,32064-73-6,{''}
1345,1345.0,560255,Ethyl 3-methylpentanoate,"{'pineapple', 'fruity'}"
1346,1346.0,565690,Menthyl isovalerate,{''}
1347,1347.0,569214,1-Phenylethyl isobutyrate,"{'tropical', 'green', 'fruity', 'jasmin', 'mango'}"
1348,1348.0,574068,"2-isobutyl-4,5-dimethyloxazole","{'burnt', 'roasted'}"
1349,1349.0,577126,Dehydrodihydroionone,{'floral'}
1350,1350.0,578423,alpha-Terpinyl butyrate,"{'balsam', 'sour', 'rosemary', 'fruity'}"
1351,1351.0,578817,"3,5-Dimethyl-2-isobutylpyrazine","{'cocoa', 'musty', 'earthy', 'hazelnut'}"
1352,1352.0,579336,Dihydro-beta-ionol,"{'amber', 'floral', 'woody'}"
1353,1353.0,586292,Dill ether,{'dill'}
1354,1354.0,589365,Nonyl octanoate,"{'sweet', 'mushroom', 'floral', 'rose', 'cognac'}"
1355,1355.0,595928,"4-Methyl-2-phenyl-1,3-dioxolane","{'sweet', 'narcissus', 'bitter', 'naphthalic', 'woody'}"
1356,1356.0,636687,"2,6-Nonadienal","{'melon', 'green', 'fresh', 'cucumber', 'citrus'}"
1357,1357.0,636822,alpha-Asarone,{''}
1358,1358.0,637195,Phytyl acetate,{''}
1359,1359.0,637511,cinnamaldehyde,"{'paint', 'sweet', 'spice', 'cinnamon', 'warm', 'red hots', 'candy', 'clove'}"
1360,1360.0,637517,Elaidic acid,{''}
1361,1361.0,637520,Methyl cinnamate,"{'cherry', 'strawberry', 'sweet', 'balsam'}"
1362,1362.0,637542,p-coumaric acid,"{'balsam', 'balsamic'}"
1363,1363.0,637563,trans-Anethole,"{'sweet', 'anise', 'licorice', 'balsam', 'mimosa'}"
1364,1364.0,637564,"2,4-Hexadienal","{'sweet', 'green', 'floral', 'spicy', 'citrus'}"
1365,1365.0,637566,Geraniol,"{'sweet', 'floral', 'fruity', 'rose', 'waxy', 'citrus', 'geranium'}"
1366,1366.0,637758,Ethyl Cinnamate,{''}
